Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
2,Afghanistan,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,3376,Im
2,Afghanistan,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,425,Im
2,Afghanistan,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
2,Afghanistan,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
2,Afghanistan,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,57,Im
2,Afghanistan,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
2,Afghanistan,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,48,Im
2,Afghanistan,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,54,Im
2,Afghanistan,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
2,Afghanistan,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
3,Albania,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,267,Im
3,Albania,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
3,Albania,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,38,Im
3,Albania,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
3,Albania,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,7,Im
3,Albania,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,85,Im
3,Albania,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
3,Albania,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
3,Albania,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,8434,Im
4,Algeria,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,17,Im
4,Algeria,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,207,Im
4,Algeria,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,402,Im
4,Algeria,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,4126,Im
4,Algeria,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
4,Algeria,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,65,Im
4,Algeria,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,33,Im
4,Algeria,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
4,Algeria,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
4,Algeria,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,1199,Im
7,Angola,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,15,Im
7,Angola,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,716,Im
7,Angola,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,232,Im
7,Angola,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
7,Angola,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,52,Im
7,Angola,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
7,Angola,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,9,Im
8,Antigua and Barbuda,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
8,Antigua and Barbuda,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
8,Antigua and Barbuda,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
9,Argentina,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,15,Im
9,Argentina,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,12502,Im
9,Argentina,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,10,Im
9,Argentina,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,551,Im
9,Argentina,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,8,Im
9,Argentina,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,3096,Im
9,Argentina,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,9,Im
9,Argentina,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,23234,Im
9,Argentina,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
9,Argentina,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
9,Argentina,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,245,Im
9,Argentina,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
9,Argentina,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,350,Im
9,Argentina,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,6444,Im
9,Argentina,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,3540,Im
9,Argentina,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
9,Argentina,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,15,Im
9,Argentina,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
9,Argentina,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,13,Im
1,Armenia,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,379,Im
1,Armenia,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
1,Armenia,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,10,Im
1,Armenia,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,17,Im
1,Armenia,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,70,Im
1,Armenia,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
1,Armenia,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
1,Armenia,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
1,Armenia,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
1,Armenia,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
1,Armenia,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
1,Armenia,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
1,Armenia,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
10,Australia,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,278,Im
10,Australia,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,12723,Im
10,Australia,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,272,Im
10,Australia,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,420,Im
10,Australia,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,10,Im
10,Australia,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,7056,Im
10,Australia,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,39,Im
10,Australia,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,69,Im
10,Australia,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
10,Australia,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
10,Australia,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,438,Im
10,Australia,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,10,Im
10,Australia,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,107,Im
10,Australia,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,20,Im
10,Australia,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
10,Australia,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,5,Im
10,Australia,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,2264,Im
10,Australia,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
10,Australia,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,154,Im
11,Austria,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,1388,Im
11,Austria,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,1088,Im
11,Austria,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,68,Im
11,Austria,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
11,Austria,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,274,Im
11,Austria,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,203,Im
11,Austria,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,972,Im
11,Austria,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,354,Im
11,Austria,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
11,Austria,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,7,Im
11,Austria,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
11,Austria,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
11,Austria,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
11,Austria,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
11,Austria,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,118,Im
11,Austria,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,63,Im
11,Austria,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,292,Im
11,Austria,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,55,Im
11,Austria,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,1128,Im
52,Azerbaijan,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
52,Azerbaijan,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,22,Im
52,Azerbaijan,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,20,Im
52,Azerbaijan,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,43,Im
52,Azerbaijan,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,56,Im
52,Azerbaijan,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
52,Azerbaijan,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,26,Im
52,Azerbaijan,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
52,Azerbaijan,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
52,Azerbaijan,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
12,Bahamas,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,16,Im
12,Bahamas,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,8,Im
12,Bahamas,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,3,Im
12,Bahamas,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
12,Bahamas,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
12,Bahamas,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,4842,Im
16,Bangladesh,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,28,Im
16,Bangladesh,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,1494,Im
16,Bangladesh,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,13,Im
16,Bangladesh,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,1747,Im
16,Bangladesh,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
16,Bangladesh,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,38,Im
16,Bangladesh,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,1346,Im
16,Bangladesh,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,111,Im
16,Bangladesh,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
16,Bangladesh,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
14,Barbados,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,32,Im
14,Barbados,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,8,Im
14,Barbados,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,6,Im
14,Barbados,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
14,Barbados,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
14,Barbados,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
14,Barbados,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,31,Im
14,Barbados,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
14,Barbados,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
14,Barbados,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
14,Barbados,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
14,Barbados,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,28,Im
14,Barbados,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
57,Belarus,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,533,Im
57,Belarus,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,115,Im
57,Belarus,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,29,Im
57,Belarus,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
57,Belarus,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,118,Im
57,Belarus,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,86,Im
57,Belarus,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,204,Im
57,Belarus,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,9,Im
57,Belarus,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
57,Belarus,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
57,Belarus,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
57,Belarus,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
57,Belarus,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
57,Belarus,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,390,Im
57,Belarus,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,29,Im
57,Belarus,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,263,Im
57,Belarus,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
255,Belgium,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,5391,Im
255,Belgium,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,2609,Im
255,Belgium,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,564,Im
255,Belgium,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,422,Im
255,Belgium,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,2129,Im
255,Belgium,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,985,Im
255,Belgium,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,2207,Im
255,Belgium,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,408,Im
255,Belgium,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,23,Im
255,Belgium,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
255,Belgium,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,32,Im
255,Belgium,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
255,Belgium,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,32,Im
255,Belgium,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,22,Im
255,Belgium,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,684,Im
255,Belgium,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,277,Im
255,Belgium,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,2610,Im
255,Belgium,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,726,Im
255,Belgium,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
255,Belgium,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,31,Im
23,Belize,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
23,Belize,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
23,Belize,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,5,Im
23,Belize,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,5,Im
23,Belize,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,21,Im
23,Belize,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,11,Im
23,Belize,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
23,Belize,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,210,Im
53,Benin,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
53,Benin,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,2466,Im
53,Benin,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,13,Im
53,Benin,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
53,Benin,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
53,Benin,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
53,Benin,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,73,Im
19,Bolivia (Plurinational State of),2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,493,Im
19,Bolivia (Plurinational State of),2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,8,Im
19,Bolivia (Plurinational State of),2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,38,Im
19,Bolivia (Plurinational State of),2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
19,Bolivia (Plurinational State of),2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,48,Im
19,Bolivia (Plurinational State of),2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
19,Bolivia (Plurinational State of),2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,41,Im
19,Bolivia (Plurinational State of),2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,9,Im
19,Bolivia (Plurinational State of),2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
19,Bolivia (Plurinational State of),2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
19,Bolivia (Plurinational State of),2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,3,Im
19,Bolivia (Plurinational State of),2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,19,Im
19,Bolivia (Plurinational State of),2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,16,Im
19,Bolivia (Plurinational State of),2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,3,Im
19,Bolivia (Plurinational State of),2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,7,Im
19,Bolivia (Plurinational State of),2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
19,Bolivia (Plurinational State of),2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
80,Bosnia and Herzegovina,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,454,Im
80,Bosnia and Herzegovina,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,113,Im
80,Bosnia and Herzegovina,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,11,Im
80,Bosnia and Herzegovina,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
80,Bosnia and Herzegovina,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,48,Im
80,Bosnia and Herzegovina,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
80,Bosnia and Herzegovina,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,238,Im
80,Bosnia and Herzegovina,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,7,Im
80,Bosnia and Herzegovina,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
80,Bosnia and Herzegovina,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
80,Bosnia and Herzegovina,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,6,Im
